,CD,Year,Month,dirty_level,Count311_pp,fs_openhours,trs_permits,total_number_of_households,hh_compost_percent,wfr_avg_recycling,wfr_avg_refuse,wfr_avg_bulk,pct_bach_deg,over65_rate,under18_rate,pct_white_nh,poverty_rate,pct_hh_rent_burd,mean_commute,unemployment,crime_per_1000,pop_density,numbldgs,unitstotal,asland_sqft,pct_clean_strts,pct_lot_area_open_space,pct_lot_area_public_facility_institution,pct_lot_area_res_1_2_family_bldg,pct_lot_area_res_multifamily_walkup,REFUSETONSCOLLECTED_pp,PAPERTONSCOLLECTED_pp,MGPTONSCOLLECTED_pp,RESORGANICSTONS_pp,paper_baskets_sqmi,mgp_baskets_sqmi,seasonal_wire_litter_basket_sqmi,highend_basket_sqmi,publicspacereceptacle_sqmi,wire_basket_sqmi,total_litter_baskets_sqmi,fs_open_sqmi,restaurant_sqmi,business_sqmi
446,BK08,2019,9,3,0.00046720724275050094,81.69999999999999,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8391,50944,13.77001368,83.5,5.29,9.95,18.84,31.79,0.027013922775833966,0.003002585213409886,0.002857231848998619,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,3.0572719894605065,2567.497016748933,202.39140570228554
447,BK08,2019,10,1,0.0001868828971002004,81.69999999999999,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8425,52701,14.09185793,83.5,5.29,9.95,18.84,31.79,0.028241120466791947,0.00337115981602417,0.003045152984416043,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,3.0572719894605065,2567.497016748933,204.83722329385395
448,BK08,2019,11,2,0.00028032434565030057,81.69999999999999,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8425,52701,14.09185793,83.5,5.29,9.95,18.84,31.79,0.027468671158777783,0.002807396409771899,0.0025665251201760853,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,3.0572719894605065,2567.497016748933,204.83722329385395
449,BK08,2019,12,1,0.0002284124297891338,64.5,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8425,52701,14.09185793,83.5,5.29,9.95,18.84,31.79,0.028884828223470414,0.0037366197036867842,0.00316247391426228,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,2.4458175915684053,2567.497016748933,182.8248649697383
450,BK08,2020,1,1,0.00016611813075573367,64.5,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8424,51710,14.1005834,83.5,5.29,9.95,18.84,31.79,0.026820810448830425,0.003183238680606747,0.003151053292772823,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,2.4458175915684053,2567.497016748933,184.0477737655225
451,BK08,2020,2,2,0.0003633834110281674,64.5,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8424,51710,14.1005834,83.5,5.29,9.95,18.84,31.79,0.023944890310121786,0.0026942284331945556,0.0025769075033483186,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,2.4458175915684053,2567.497016748933,185.8821369591988
452,BK08,2020,3,1,0.00021803004661690044,64.5,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8333,51712,14.06059857,83.5,5.29,9.95,18.84,31.79,0.026367100304203826,0.003300559610452983,0.0033441656197763635,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,2.4458175915684053,2567.497016748933,180.3790473781699
453,BK08,2020,4,1,0.00021803004661690044,64.5,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8333,51712,14.06059857,83.5,5.29,9.95,18.84,31.79,0.024884495987208904,0.0029714380638931857,0.0033732362926586165,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,2.4458175915684053,2567.497016748933,177.32177538870937
454,BK08,2020,5,2,0.00025955957930583385,64.5,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8333,51712,14.06059857,83.5,5.29,9.95,18.84,31.79,0.02813937311170406,0.0029195261480320193,0.0031738945357517364,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,2.4458175915684053,2567.497016748933,177.9332297866015
455,BK08,2020,6,3,0.0004775896259227343,64.5,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8316,51668,14.07792129,83.5,5.29,9.95,18.84,31.79,0.031095237600838897,0.003943229128814228,0.004065741250246582,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,2.4458175915684053,2567.497016748933,176.71032099081728
456,BK08,2020,7,2,0.0003841481773726341,81.69999999999999,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8316,51668,14.07792129,83.5,5.29,9.95,18.84,31.79,0.032151125969455026,0.003661866544846704,0.003818640530747428,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,3.0572719894605065,2567.497016748933,177.32177538870937
457,BK08,2020,8,3,0.0006125606071617679,81.69999999999999,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8316,51668,14.07792129,83.5,5.29,9.95,18.84,31.79,0.03161539499776779,0.003454218881402037,0.003673287166336161,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,3.0572719894605065,2567.497016748933,177.9332297866015
458,BK08,2020,9,2,0.00033223626151146734,81.69999999999999,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8315,51723,14.0740092,83.5,5.29,9.95,18.84,31.79,0.030879284030856442,0.003970223325062035,0.0038103346242096413,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,3.0572719894605065,2567.497016748933,177.9332297866015
459,BK08,2020,10,2,0.000321853878339234,81.69999999999999,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8313,51727,14.07832234,83.5,5.29,9.95,18.84,31.79,0.030079840526594473,0.0037708815681551542,0.003478098362698174,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,3.0572719894605065,2567.497016748933,178.54468418449358
460,BK08,2020,11,1,0.00020764766344466708,81.69999999999999,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8308,51753,14.30380279,83.5,5.29,9.95,18.84,31.79,0.029476624064287717,0.003598534007496081,0.00341788054029922,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,3.0572719894605065,2567.497016748933,180.3790473781699
461,BK08,2020,12,1,0.00021803004661690044,64.5,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8308,51753,14.30380279,83.5,5.29,9.95,18.84,31.79,0.02960432737730619,0.004488304245356479,0.003951535035352015,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,2.4458175915684053,2567.497016748933,167.53850502243577
462,BK08,2021,1,2,0.00028032434565030057,64.5,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8323,51256,14.36303045,83.5,5.29,9.95,18.84,31.79,0.027034687542178432,0.0035528515215382537,0.0033971157739547536,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,2.4458175915684053,2567.497016748933,168.14995942032786
463,BK08,2021,2,2,0.00028032434565030057,64.5,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8323,51256,14.36303045,83.5,5.29,9.95,18.84,31.79,0.023860793006426694,0.0029382144377420394,0.0027814404518413153,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,2.4458175915684053,2567.497016748933,153.47505387091744
464,BK08,2021,3,3,0.0007994435042619683,64.5,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8323,51256,14.36303045,83.5,5.29,9.95,18.84,31.79,0.030264646947060228,0.003972299801696481,0.003787493381230728,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,2.4458175915684053,2567.497016748933,152.25214507513323
465,BK08,2021,4,3,0.0006333253735062346,64.5,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8323,51256,14.36303045,83.5,5.29,9.95,18.84,31.79,0.025731698454063145,0.0031365179563316967,0.0029091437648597856,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,2.4458175915684053,2567.497016748933,150.41778188145693
466,BK08,2021,5,3,0.0006748549061951681,64.5,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8323,51256,14.36303045,83.5,5.29,9.95,18.84,31.79,0.0277230395464975,0.0032361888347851365,0.0031032943301805495,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,2.4458175915684053,2567.497016748933,150.41778188145693
467,BK08,2021,6,3,0.0009447968686732353,64.5,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8323,51371,14.34742111,83.5,5.29,9.95,18.84,31.79,0.032331779436651886,0.004169565081968915,0.0037739962831068244,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,2.4458175915684053,2567.497016748933,154.08650826880952
468,BK08,2021,7,3,0.0009240321023287686,81.69999999999999,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8323,51371,14.34742111,83.5,5.29,9.95,18.84,31.79,0.03138594432966143,0.0034718689327948335,0.003183238680606747,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,3.0572719894605065,2567.497016748933,155.92087146248585
469,BK08,2021,8,3,0.0013081802797014026,81.69999999999999,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8323,51371,14.34742111,83.5,5.29,9.95,18.84,31.79,0.029908531204252624,0.003787493381230728,0.00341788054029922,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,3.0572719894605065,2567.497016748933,157.14378025827003
470,BK08,2021,9,3,0.0009447968686732353,81.69999999999999,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8313,51395,14.30757378,83.5,5.29,9.95,18.84,31.79,0.028839145737512586,0.003645254731771131,0.0032704506992535065,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,3.0572719894605065,2567.497016748933,155.92087146248585
471,BK08,2021,10,3,0.0009032673359843018,81.69999999999999,0.0,48712,0.0,1.0,3.0,3.0,45.1,11.6,18.8,27.4,21.1,41.8,41.2,4.6,9.4,58893.45324177352,8313,51395,14.30757378,83.5,5.29,9.95,18.84,31.79,0.028941931330917697,0.003323400853431897,0.0028551553723641723,0.0,4.280180785244709,4.280180785244709,0.0,0.6114543978921013,1.2229087957842026,0.6114543978921013,2.4458175915684053,3.0572719894605065,2567.497016748933,157.14378025827003
472,BK09,2016,11,1,0.00015239411149153197,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.030870983145211268,0.0024037631185930973,0.0020095703502016685,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,202.96830666831696
473,BK09,2016,12,2,0.00024383057838645115,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.031218441719411964,0.003346574688354042,0.002551077426368245,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,183.9015869509902
474,BK09,2017,1,1,0.00017271332635706955,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.02937244104887787,0.00249418362474474,0.0020644322303386194,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,185.74675337524764
475,BK09,2017,2,2,0.0003454266527141391,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.02609393573032338,0.0021518048542604317,0.0018449847097908136,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,170.9854219811882
476,BK09,2017,3,1,0.00023367097095368234,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.029092035883733453,0.0025703806804905057,0.0021985390484511678,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,170.37036650643574
477,BK09,2017,4,2,0.00033526704528137033,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.02883906165865751,0.0025500614656249684,0.002167044265409585,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,171.6004774559407
478,BK09,2017,5,2,0.00029462861555029516,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.03303294760690447,0.002643529854006441,0.002221906145546536,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,172.21553293069317
479,BK09,2017,6,2,0.0003759054750124455,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.03261538774141767,0.0027938920440114196,0.0023509331599427,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,174.0606993549506
480,BK09,2017,7,3,0.0004267035121762895,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.03167968789685966,0.0024352579016346807,0.002088815288177265,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,169.75531103168328
481,BK09,2017,8,3,0.0004876611567729023,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.032006827256194824,0.0025978116205589816,0.0022696563004805494,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,171.6004774559407
482,BK09,2017,9,2,0.0003657458675796767,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.03195602921903098,0.0027827164758353735,0.0023285820235906082,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,172.21553293069317
483,BK09,2017,10,2,0.0003149478304158327,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.03244978614026354,0.00238344390372756,0.002044113015473082,5.181399790712086e-05,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,175.90586577920803
484,BK09,2017,11,1,0.00016255371892430077,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.031428745593270274,0.0026973757734001158,0.0022401934389255198,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,177.75103220346546
485,BK09,2017,12,1,0.00016255371892430077,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.030149651017484683,0.003042802426114255,0.0025378699367056457,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,137.15737086980207
486,BK09,2018,1,2,0.0002844690081175263,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.029740218837944105,0.0027187109490089305,0.0023692204533216836,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,138.387481819307
487,BK09,2018,2,2,0.00024383057838645115,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.026363165327291754,0.002437289823121235,0.0020745918377713885,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,142.07781466782185
488,BK09,2018,3,1,0.00014223450405876316,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.03001757612085869,0.0029127594509748144,0.0023265501021040545,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,147.61331394059414
489,BK09,2018,4,2,0.0003149478304158327,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.028478395594794217,0.002401731197106544,0.002069512034055004,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,150.07353583960406
490,BK09,2018,5,2,0.00033526704528137033,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.031909295024840245,0.0027847483973219276,0.0023265501021040545,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,153.7638686881189
491,BK09,2018,6,2,0.00035558626014690794,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.031609586605573566,0.0029097115687449836,0.002314358573184732,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,153.14881321336642
492,BK09,2018,7,2,0.00035558626014690794,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.03044021579006187,0.002392587550417052,0.00217821983358563,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,159.29936796089117
493,BK09,2018,8,3,0.00041654390474352073,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.03168578366131933,0.0029300307836105212,0.002469800566906095,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,166.6800336579209
494,BK09,2018,9,2,0.0003454266527141391,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.03125501630616993,0.002789828201038312,0.0023245181806175012,9.04205061516423e-05,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,169.14025555693078
495,BK09,2018,10,2,0.0003454266527141391,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.03304615509656707,0.0026557213829257634,0.00230521492649524,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,169.75531103168328
496,BK09,2018,11,1,0.00017271332635706955,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8839,42765,9.35865698,98.7,1.71,19.59,32.61,15.47,0.03142061790732406,0.0028843125501630614,0.0025073911144073394,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,169.75531103168328
497,BK09,2018,12,1,9.143646689491918e-05,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8832,42699,12.60916829,98.7,1.71,19.59,32.61,15.47,0.0310629997256906,0.0028416421989454327,0.002364140649605299,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,150.07353583960406
498,BK09,2019,1,2,0.0002844690081175263,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8832,42699,12.60916829,98.7,1.71,19.59,32.61,15.47,0.030488981905739163,0.0029960682319235183,0.002490119781771632,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,150.07353583960406
499,BK09,2019,2,1,0.00023367097095368234,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8832,42699,12.60916829,98.7,1.71,19.59,32.61,15.47,0.0257942273110567,0.0023875077467006675,0.0019963628605390686,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,143.30792561732682
500,BK09,2019,3,1,0.00020319214865537595,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8832,42699,12.60916829,98.7,1.71,19.59,32.61,15.47,0.028570848022432413,0.002792876083268142,0.00236718853183513,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,147.61331394059414
501,BK09,2019,4,1,0.00022351136352091356,38.7,0.0,40967,0.0,1.0,3.0,3.0,31.4,13.4,21.6,22.9,20.8,48.5,42.8,5.4,8.4,60539.29532441143,8832,42699,12.60916829,98.7,1.71,19.59,32.61,15.47,0.03076938707088358,0.002499263428461124,0.0022351136352091357,0.0,7.995721171782183,7.995721171782183,0.0,2.4602218990099023,0.6150554747524756,6.765610222277232,9.84088759603961,1.2301109495049511,2532.7984450306944,150.07353583960406
