,CD,Year,Month,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,fs_openhours,fs_open,trs_permits,paper_baskets,mgp_baskets,total_number_of_households,hh_compost_num,hh_compost_percent,shape_area,wfr_avg_recycling,wfr_avg_refuse,wfr_avg_bulk,bigbelly,seasonal_wire_litter_basket,highend_basket,publicspacereceptacle,wire_basket,total_litter_baskets,Count311,pct_bach_deg,over65_rate,under18_rate,pct_white_nh,poverty_rate,pct_hh_rent_burd,mean_commute,unemployment,crime_per_1000,pop_density,numbldgs,unitstotal,asland_sqft,pct_clean_strts,pct_lot_area_open_space,pct_lot_area_public_facility_institution,pct_lot_area_res_1_2_family_bldg,pct_lot_area_res_multifamily_walkup,restaurant,business
2008,MN05,2017,8,1299.2,252.2,185.5,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,63,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,1817
2009,MN05,2017,9,1327.0,252.0,168.7,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,36,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,1834
2010,MN05,2017,10,1372.4,273.9,182.3,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,26,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,1856
2011,MN05,2017,11,1339.0,258.1,183.7,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,21,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,1866
2012,MN05,2017,12,1300.9,274.9,180.7,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,35,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,1790
2013,MN05,2018,1,1330.1,261.3,194.1,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,30,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,1809
2014,MN05,2018,2,1170.9,231.2,158.5,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,20,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,1824
2015,MN05,2018,3,1323.6,263.8,169.5,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,26,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,1844
2016,MN05,2018,4,1252.8,256.2,159.7,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,30,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,1867
2017,MN05,2018,5,1449.4,321.3,196.4,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,34,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,1858
2018,MN05,2018,6,1374.0,285.2,173.4,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,40,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,1864
2019,MN05,2018,7,1257.1,264.8,172.5,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,55,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,1946
2020,MN05,2018,8,1321.5,285.5,177.2,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,58,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,1982
2021,MN05,2018,9,1302.0,288.8,163.8,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,47,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,1988
2022,MN05,2018,10,1438.5,331.5,194.1,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,54,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,2003
2023,MN05,2018,11,1325.0,316.1,185.2,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,32,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3190,95425,516.0668245,100.0,1.59,6.49,0.09,0.67,270,2015
2024,MN05,2018,12,1302.5,285.3,161.9,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,43,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3177,95439,517.2846480000001,100.0,1.59,6.49,0.09,0.67,270,1894
2025,MN05,2019,1,1306.3,330.3,220.1,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,26,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3177,95439,517.2846480000001,100.0,1.59,6.49,0.09,0.67,270,1907
2026,MN05,2019,2,1180.2,254.3,167.2,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,35,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3177,95439,517.2846480000001,100.0,1.59,6.49,0.09,0.67,270,1863
2027,MN05,2019,3,1229.1,263.7,170.5,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,31,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3177,95439,517.2846480000001,100.0,1.59,6.49,0.09,0.67,270,1865
2028,MN05,2019,4,1322.7,288.9,185.1,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,26,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3177,95439,517.2846480000001,100.0,1.59,6.49,0.09,0.67,270,1873
2029,MN05,2019,5,1404.7,308.3,198.0,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,37,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3177,95439,517.2846480000001,100.0,1.59,6.49,0.09,0.67,270,1888
2030,MN05,2019,6,1337.6,289.8,169.6,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,51,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3177,95439,517.2846480000001,100.0,1.59,6.49,0.09,0.67,270,1899
2031,MN05,2019,8,1305.5,275.8,174.3,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,40,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3170,95581,514.102804,100.0,1.59,6.49,0.09,0.67,270,1801
2032,MN05,2019,9,1279.8,288.2,164.7,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,34,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3170,95581,514.102804,100.0,1.59,6.49,0.09,0.67,270,1816
2033,MN05,2019,10,1371.3,342.9,212.3,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,26,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3177,94808,515.3087207,100.0,1.59,6.49,0.09,0.67,270,1833
2034,MN05,2019,11,1323.0,290.4,180.4,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,25,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3177,94808,515.3087207,100.0,1.59,6.49,0.09,0.67,270,1825
2035,MN05,2019,12,1331.1,340.8,191.1,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,16,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3177,94808,515.3087207,100.0,1.59,6.49,0.09,0.67,270,1779
2036,MN05,2020,1,1285.2,298.7,201.0,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,23,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3177,95604,515.5204537999999,100.0,1.59,6.49,0.09,0.67,270,1780
2037,MN05,2020,2,1194.2,257.8,171.0,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,21,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3177,95604,515.5204537999999,100.0,1.59,6.49,0.09,0.67,270,1786
2038,MN05,2020,3,1222.5,287.5,194.8,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,21,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3127,95696,514.8368527,100.0,1.59,6.49,0.09,0.67,270,1775
2039,MN05,2020,4,900.2,198.8,176.8,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,4,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3127,95696,514.8368527,100.0,1.59,6.49,0.09,0.67,270,1768
2040,MN05,2020,5,1017.3,212.6,169.1,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,19,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3127,95696,514.8368527,100.0,1.59,6.49,0.09,0.67,270,1741
2041,MN05,2020,6,1147.4,231.0,181.8,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,14,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3114,95435,515.8706844,100.0,1.59,6.49,0.09,0.67,270,1705
2042,MN05,2020,7,1275.6,248.5,183.8,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,23,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3114,95435,515.8706844,100.0,1.59,6.49,0.09,0.67,270,1709
2043,MN05,2020,8,1256.4,227.3,163.6,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,25,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3114,95435,515.8706844,100.0,1.59,6.49,0.09,0.67,270,1712
2044,MN05,2020,9,1269.8,300.8,201.5,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,19,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3107,95145,515.7893711,100.0,1.59,6.49,0.09,0.67,270,1706
2045,MN05,2020,10,1269.2,298.9,186.5,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,20,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3106,95094,515.8433661,100.0,1.59,6.49,0.09,0.67,270,1711
2046,MN05,2020,11,1152.3,236.1,164.1,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,11,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3098,94974,515.0147733,100.0,1.59,6.49,0.09,0.67,270,1714
2047,MN05,2020,12,1189.7,296.3,202.2,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,11,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3098,94974,515.0147733,100.0,1.59,6.49,0.09,0.67,270,1638
2048,MN05,2021,1,1120.7,260.9,182.2,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,9,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3093,90422,515.6812286,100.0,1.59,6.49,0.09,0.67,270,1641
2049,MN05,2021,2,1076.1,235.2,166.0,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,15,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3093,90422,515.6812286,100.0,1.59,6.49,0.09,0.67,270,1600
2050,MN05,2021,3,1243.0,288.3,198.3,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,28,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3093,90422,515.6812286,100.0,1.59,6.49,0.09,0.67,270,1570
2051,MN05,2021,4,1097.1,263.6,168.5,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,16,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3093,90422,515.6812286,100.0,1.59,6.49,0.09,0.67,270,1564
2052,MN05,2021,5,1219.4,267.9,172.6,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,24,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3093,90422,515.6812286,100.0,1.59,6.49,0.09,0.67,270,1567
2053,MN05,2021,6,1315.1,319.8,190.9,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,41,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3085,90247,516.4554406000001,100.0,1.59,6.49,0.09,0.67,270,1575
2054,MN05,2021,7,1281.4,290.9,168.0,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,38,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3085,90247,516.4554406000001,100.0,1.59,6.49,0.09,0.67,270,1472
2055,MN05,2021,8,1263.9,290.4,170.6,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,42,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3085,90247,516.4554406000001,100.0,1.59,6.49,0.09,0.67,270,1483
2056,MN05,2021,9,1360.9,330.0,185.9,0.0,176.29999999999995,2.0,0.0,84.0,81.0,44525,0,0.0,0.0004339484568991681,1.0,3.0000000000000004,3.0000000000000004,9.0,0.0,24.0,3.0,8.0,44.0,49,82.3,13.6,8.4,67.5,11.8,33.2,24.0,3.2,59.4,32896.23898967521,3075,91782,515.6568787,100.0,1.59,6.49,0.09,0.67,270,1493
2057,MN06,2016,11,2902.3,503.4,363.4,0.0,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,15,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,914
2058,MN06,2016,12,2916.5,750.5,508.9,22.8,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,18,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,875
2059,MN06,2017,1,2855.2,504.6,393.3,14.3,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,28,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,876
2060,MN06,2017,2,2518.2,457.3,377.4,11.3,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,25,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,863
2061,MN06,2017,3,2847.2,568.3,444.1,10.7,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,15,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,844
2062,MN06,2017,4,2675.4,496.8,387.2,11.8,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,22,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,848
2063,MN06,2017,5,3033.7,502.9,391.9,14.7,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,16,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,860
2064,MN06,2017,6,2936.0,556.2,439.1,15.2,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,32,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,870
2065,MN06,2017,7,2679.5,450.6,382.0,17.0,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,40,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,850
2066,MN06,2017,8,2842.7,501.7,409.7,15.6,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,40,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,854
2067,MN06,2017,9,2884.2,559.6,420.7,17.3,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,35,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,860
2068,MN06,2017,10,2944.2,511.1,377.8,19.2,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,27,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,868
2069,MN06,2017,11,2888.7,571.6,435.5,29.8,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,20,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,883
2070,MN06,2017,12,2826.2,601.1,442.3,23.0,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,23,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,723
2071,MN06,2018,1,2848.6,487.0,409.0,26.2,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,10,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,746
2072,MN06,2018,2,2535.9,470.7,379.5,23.8,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,21,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,760
2073,MN06,2018,3,2847.5,612.7,463.5,21.7,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,24,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,762
2074,MN06,2018,4,2690.6,494.9,370.3,20.3,66.64999999999999,3.0,1.0,63.0,11.0,105927,17667,0.16678467246311138,0.0003845302370321495,1.0,3.0,3.0,0.0,0.0,12.0,3.0,11.0,26.0,18,80.3,18.0,9.0,68.2,9.0,35.2,27.5,2.5,10.7,102741.23025022703,3119,113073,200.0855857,97.3,3.29,16.3,1.78,4.6,2028,772
