month,community_district,numbldgs,unitstotal,asland_sqft,pct_clean_strts,pct_lot_area_open_space,pct_lot_area_public_facility_institution,pct_lot_area_res_1_2_family_bldg,pct_lot_area_res_multifamily_walkup,restaurant,business
2019-07-01,SI02,38371,54479,4.418525909,100.0,21.05,10.92,27.85,2.17,100,789
2019-07-01,SI03,51686,63870,3.939814177,100.0,17.96,4.6,40.9,1.3,92,727
2019-08-01,MN01,1755,56212,128.0422073,100.0,4.35,31.68,0.17,0.63,3295,646
2019-08-01,MN02,5341,75421,116.9631278,98.7,3.55,9.63,4.47,10.26,1271,894
2019-08-01,MN03,4693,94037,66.34701813,93.4,14.95,11.15,0.32,8.66,580,815
2019-08-01,MN04,3908,115687,112.0291938,100.0,2.81,11.75,0.88,7.68,964,967
2019-08-01,MN05,3170,95581,514.102804,100.0,1.59,6.49,0.09,0.67,270,1801
2019-08-01,MN06,3107,117803,200.5431825,97.3,3.29,16.3,1.78,4.6,2028,795
2019-08-01,MN07,4761,135737,82.31217856,100.0,19.14,10.24,2.16,10.88,1143,785
2019-08-01,MN08,6032,160461,193.7635877,98.4,2.42,13.79,5.67,9.17,965,1020
2019-08-01,MN09,2620,48260,26.36969517,97.3,15.52,23.27,2.43,10.64,205,317
2019-08-01,MN10,4577,83943,31.39019176,91.9,6.3,14.53,4.14,20.61,952,387
2019-08-01,MN11,3311,61139,18.68272238,96.5,42.54,10.63,0.36,5.08,328,435
2019-08-01,MN12,2916,76959,15.64200071,92.1,41.45,9.19,0.5,9.47,267,652
2019-08-01,QN01,4265,42516,7.107874406,86.0,6.48,10.61,5.77,7.42,87,422
2019-08-01,QN02,3252,22492,5.435785617,81.3,2.67,5.76,4.16,6.01,376,298
2019-08-01,QN03,3643,37063,8.323455346,83.7,20.85,12.42,10.23,12.41,618,267
2019-08-01,QN04,3377,57311,13.33775801,89.2,15.89,12.24,4.44,12.29,21,520
2019-08-01,QN05,3502,53641,10.37196919,89.1,6.7,15.95,11.95,16.63,259,533
2019-08-01,QN06,4400,37099,9.195855525,77.6,24.81,18.5,8.14,12.64,142,369
2019-08-01,QN07,4139,55224,10.01272597,83.0,7.31,21.5,9.48,14.65,239,455
2019-08-01,QN08,5506,46846,6.460148665,100.0,8.55,18.36,26.62,4.32,124,279
2019-08-01,QN09,13064,67867,6.132085361,87.9,12.89,6.34,21.49,13.91,28,523
2019-08-01,QN10,20469,52216,4.729455758,100.0,19.86,11.12,33.07,6.72,327,507
2019-08-01,QN11,15414,55033,6.631747591,100.0,0.71,17.12,39.36,8.51,173,557
2019-08-01,QN12,24943,58016,5.140274747,76.9,21.02,6.2,36.12,11.4,509,563
2019-08-01,BX01,16576,103063,13.85733176,86.4,5.19,5.33,5.25,16.9,217,933
2019-08-01,BX02,8739,96271,30.58298226,89.1,8.15,14.05,8.52,12.44,268,554
2019-08-01,BX03,17141,75502,10.92934203,80.1,3.58,11.83,24.01,27.9,310,493
2019-08-01,BX04,11647,46848,9.521467443,88.4,15.64,8.36,19.96,30.0,296,502
2019-08-01,BX05,23826,81872,8.87044423,98.8,12.88,7.57,26.48,10.95,192,712
2019-08-01,BX06,14271,61276,17.96972492,100.0,5.73,5.08,13.75,21.2,116,518
2019-08-01,BX07,14664,47511,9.73014903,97.3,27.88,3.59,15.65,11.21,1393,678
2019-08-01,BX08,8391,50944,13.77001368,83.5,5.29,9.95,18.84,31.79,4199,328
2019-08-01,BX09,8828,42705,12.46643856,98.7,1.71,19.59,32.61,15.47,4118,243
2019-08-01,BX10,24311,57071,8.510011017,98.9,22.85,14.79,36.09,9.88,2700,614
2019-08-01,BX11,29518,74371,10.3254988,93.6,2.49,4.12,43.75,27.28,3827,990
2019-08-01,BX12,25038,68540,13.49604586,98.9,5.81,7.06,39.34,21.96,1870,864
2019-08-01,BX13,8123,50216,8.391324733,100.0,25.05,7.49,13.61,7.44,1750,473
2019-08-01,BX14,17035,66014,12.50819991,90.0,3.52,8.41,47.17,9.79,2433,631
2019-08-01,BX15,30803,70718,9.196035575,99.0,3.81,8.83,51.53,8.31,420,808
2019-08-01,BX16,8677,39349,10.86597456,61.7,5.28,9.11,22.29,20.62,628,288
2019-08-01,BX17,25212,61399,10.33218565,100.0,7.51,6.86,42.64,18.29,431,521
2019-08-01,BX18,44820,69275,11.12941668,95.5,22.46,4.64,45.25,5.38,1111,718
2019-08-01,BK01,24799,97785,11.13418343,98.0,6.02,16.86,14.19,15.18,2577,1204
2019-08-01,BK02,12374,85602,13.78291641,99.1,20.68,3.54,10.44,7.65,1191,652
2019-08-01,BK03,19520,58079,12.89215549,100.0,1.93,6.63,43.21,18.58,1307,771
2019-08-01,BK04,14959,61951,15.14261099,98.3,2.66,6.89,27.05,27.85,863,649
2019-08-01,BK05,41895,71997,7.205795856,97.3,31.04,2.5,30.91,9.87,807,1047
2019-08-01,BK06,14628,59213,14.36370919,98.8,1.93,6.25,46.94,4.13,601,449
2019-08-01,BK07,48885,221399,7.66498878,99.4,13.24,7.07,42.47,7.9,1056,1172
2019-08-01,BK08,30270,63970,9.406671649,99.0,19.88,10.87,43.1,12.8,168,495
2019-08-01,BK09,29708,49733,8.480158965,97.9,4.51,4.51,55.94,10.36,348,883
2019-08-01,BK10,37311,42174,5.157332441,100.0,19.73,2.6,55.79,5.11,218,728
2019-08-01,BK11,39252,47772,9.354329927,100.0,19.93,4.95,54.85,10.78,448,452
2019-08-01,BK12,60246,86372,7.045386255,96.6,6.13,7.05,59.01,2.94,154,1167
2019-08-01,BK13,71294,65846,5.931439159,98.1,11.31,7.98,61.24,5.19,63,706
2019-08-01,BK14,21369,48433,4.959604458,93.8,18.39,5.12,41.66,4.15,120,272
2019-08-01,SI01,48832,75418,4.141395213,99.1,9.62,7.36,43.86,4.77,161,1008
2019-08-01,SI02,38371,54479,4.418525909,100.0,21.05,10.92,27.85,2.17,100,794
2019-08-01,SI03,51686,63870,3.939814177,100.0,17.96,4.6,40.9,1.3,92,731
2019-09-01,MN01,1755,56212,128.0422073,100.0,4.35,31.68,0.17,0.63,3295,656
2019-09-01,MN02,5341,75421,116.9631278,98.7,3.55,9.63,4.47,10.26,1271,891
2019-09-01,MN03,4693,94037,66.34701813,93.4,14.95,11.15,0.32,8.66,580,818
2019-09-01,MN04,3908,115687,112.0291938,100.0,2.81,11.75,0.88,7.68,964,969
2019-09-01,MN05,3170,95581,514.102804,100.0,1.59,6.49,0.09,0.67,270,1816
2019-09-01,MN06,3107,117803,200.5431825,97.3,3.29,16.3,1.78,4.6,2028,798
2019-09-01,MN07,4761,135737,82.31217856,100.0,19.14,10.24,2.16,10.88,1143,787
2019-09-01,MN08,6032,160461,193.7635877,98.4,2.42,13.79,5.67,9.17,965,1023
2019-09-01,MN09,2620,48260,26.36969517,97.3,15.52,23.27,2.43,10.64,205,319
2019-09-01,MN10,4577,83943,31.39019176,91.9,6.3,14.53,4.14,20.61,952,386
2019-09-01,MN11,3311,61139,18.68272238,96.5,42.54,10.63,0.36,5.08,328,436
2019-09-01,MN12,2916,76959,15.64200071,92.1,41.45,9.19,0.5,9.47,267,652
2019-09-01,QN01,4265,42516,7.107874406,86.0,6.48,10.61,5.77,7.42,87,426
2019-09-01,QN02,3252,22492,5.435785617,81.3,2.67,5.76,4.16,6.01,376,299
2019-09-01,QN03,3643,37063,8.323455346,83.7,20.85,12.42,10.23,12.41,618,269
2019-09-01,QN04,3377,57311,13.33775801,89.2,15.89,12.24,4.44,12.29,21,523
2019-09-01,QN05,3502,53641,10.37196919,89.1,6.7,15.95,11.95,16.63,259,540
2019-09-01,QN06,4400,37099,9.195855525,77.6,24.81,18.5,8.14,12.64,142,375
2019-09-01,QN07,4139,55224,10.01272597,83.0,7.31,21.5,9.48,14.65,239,457
2019-09-01,QN08,5506,46846,6.460148665,100.0,8.55,18.36,26.62,4.32,124,278
2019-09-01,QN09,13064,67867,6.132085361,87.9,12.89,6.34,21.49,13.91,28,528
2019-09-01,QN10,20469,52216,4.729455758,100.0,19.86,11.12,33.07,6.72,327,509
2019-09-01,QN11,15414,55033,6.631747591,100.0,0.71,17.12,39.36,8.51,173,567
2019-09-01,QN12,24943,58016,5.140274747,76.9,21.02,6.2,36.12,11.4,509,569
2019-09-01,BX01,16576,103063,13.85733176,86.4,5.19,5.33,5.25,16.9,217,943
2019-09-01,BX02,8739,96271,30.58298226,89.1,8.15,14.05,8.52,12.44,268,551
2019-09-01,BX03,17141,75502,10.92934203,80.1,3.58,11.83,24.01,27.9,310,491
2019-09-01,BX04,11647,46848,9.521467443,88.4,15.64,8.36,19.96,30.0,296,507
2019-09-01,BX05,23826,81872,8.87044423,98.8,12.88,7.57,26.48,10.95,192,715
2019-09-01,BX06,14271,61276,17.96972492,100.0,5.73,5.08,13.75,21.2,116,518
2019-09-01,BX07,14664,47511,9.73014903,97.3,27.88,3.59,15.65,11.21,1393,679
2019-09-01,BX08,8391,50944,13.77001368,83.5,5.29,9.95,18.84,31.79,4199,331
2019-09-01,BX09,8828,42705,12.46643856,98.7,1.71,19.59,32.61,15.47,4118,246
2019-09-01,BX10,24311,57071,8.510011017,98.9,22.85,14.79,36.09,9.88,2700,616
2019-09-01,BX11,29518,74371,10.3254988,93.6,2.49,4.12,43.75,27.28,3827,998
2019-09-01,BX12,25038,68540,13.49604586,98.9,5.81,7.06,39.34,21.96,1870,871
2019-09-01,BX13,8123,50216,8.391324733,100.0,25.05,7.49,13.61,7.44,1750,478
2019-09-01,BX14,17035,66014,12.50819991,90.0,3.52,8.41,47.17,9.79,2433,644
2019-09-01,BX15,30803,70718,9.196035575,99.0,3.81,8.83,51.53,8.31,420,817
2019-09-01,BX16,8677,39349,10.86597456,61.7,5.28,9.11,22.29,20.62,628,294
2019-09-01,BX17,25212,61399,10.33218565,100.0,7.51,6.86,42.64,18.29,431,527
2019-09-01,BX18,44820,69275,11.12941668,95.5,22.46,4.64,45.25,5.38,1111,725
2019-09-01,BK01,24799,97785,11.13418343,98.0,6.02,16.86,14.19,15.18,2577,1214
2019-09-01,BK02,12374,85602,13.78291641,99.1,20.68,3.54,10.44,7.65,1191,660
2019-09-01,BK03,19520,58079,12.89215549,100.0,1.93,6.63,43.21,18.58,1307,784
2019-09-01,BK04,14959,61951,15.14261099,98.3,2.66,6.89,27.05,27.85,863,656
2019-09-01,BK05,41895,71997,7.205795856,97.3,31.04,2.5,30.91,9.87,807,1057
2019-09-01,BK06,14628,59213,14.36370919,98.8,1.93,6.25,46.94,4.13,601,454
2019-09-01,BK07,48885,221399,7.66498878,99.4,13.24,7.07,42.47,7.9,1056,1189
2019-09-01,BK08,30270,63970,9.406671649,99.0,19.88,10.87,43.1,12.8,168,503
2019-09-01,BK09,29708,49733,8.480158965,97.9,4.51,4.51,55.94,10.36,348,889
2019-09-01,BK10,37311,42174,5.157332441,100.0,19.73,2.6,55.79,5.11,218,744
2019-09-01,BK11,39252,47772,9.354329927,100.0,19.93,4.95,54.85,10.78,448,454
2019-09-01,BK12,60246,86372,7.045386255,96.6,6.13,7.05,59.01,2.94,154,1183
2019-09-01,BK13,71294,65846,5.931439159,98.1,11.31,7.98,61.24,5.19,63,716
2019-09-01,BK14,21369,48433,4.959604458,93.8,18.39,5.12,41.66,4.15,120,272
2019-09-01,SI01,48832,75418,4.141395213,99.1,9.62,7.36,43.86,4.77,161,1017
2019-09-01,SI02,38371,54479,4.418525909,100.0,21.05,10.92,27.85,2.17,100,796
2019-09-01,SI03,51686,63870,3.939814177,100.0,17.96,4.6,40.9,1.3,92,733
2019-10-01,MN01,1734,56977,128.5473764,100.0,4.35,31.68,0.17,0.63,3295,657
2019-10-01,MN02,5346,72082,117.6586094,98.7,3.55,9.63,4.47,10.26,1271,899
2019-10-01,MN03,4703,93117,67.24231126,93.4,14.95,11.15,0.32,8.66,580,826
2019-10-01,MN04,3917,99445,113.0409087,100.0,2.81,11.75,0.88,7.68,964,971
2019-10-01,MN05,3177,94808,515.3087207,100.0,1.59,6.49,0.09,0.67,270,1833
2019-10-01,MN06,3108,112039,201.4730135,97.3,3.29,16.3,1.78,4.6,2028,803
2019-10-01,MN07,4760,136180,82.02764014,100.0,19.14,10.24,2.16,10.88,1143,789
2019-10-01,MN08,6024,160311,193.9195031,98.4,2.42,13.79,5.67,9.17,965,1024
2019-10-01,MN09,2626,48388,27.12953415,97.3,15.52,23.27,2.43,10.64,205,322
2019-10-01,MN10,4647,64851,31.78297071,91.9,6.3,14.53,4.14,20.61,952,388
2019-10-01,MN11,3268,65056,18.85291923,96.5,42.54,10.63,0.36,5.08,328,439
2019-10-01,MN12,2920,77170,16.47878398,92.1,41.45,9.19,0.5,9.47,267,654
2019-10-01,QN01,4365,45849,7.150610745,86.0,6.48,10.61,5.77,7.42,87,427
2019-10-01,QN02,3276,22709,5.543931307,81.3,2.67,5.76,4.16,6.01,376,299
2019-10-01,QN03,3686,37290,8.442691544,83.7,20.85,12.42,10.23,12.41,618,271
2019-10-01,QN04,3353,55857,19.17768728,89.2,15.89,12.24,4.44,12.29,21,531
2019-10-01,QN05,3494,53732,10.45712312,89.1,6.7,15.95,11.95,16.63,259,544
2019-10-01,QN06,4397,37045,9.627293144,77.6,24.81,18.5,8.14,12.64,142,379
2019-10-01,QN07,4118,55718,10.08681331,83.0,7.31,21.5,9.48,14.65,239,455
2019-10-01,QN08,5510,47104,6.542704524,100.0,8.55,18.36,26.62,4.32,124,279
2019-10-01,QN09,13695,68467,6.13739413,87.9,12.89,6.34,21.49,13.91,28,533
2019-10-01,QN10,20523,52215,4.757254208,100.0,19.86,11.12,33.07,6.72,327,512
2019-10-01,QN11,15349,55103,6.638716502,100.0,0.71,17.12,39.36,8.51,173,569
2019-10-01,QN12,24895,58098,5.226247706,76.9,21.02,6.2,36.12,11.4,509,574
2019-10-01,BX01,16850,103135,14.10659809,86.4,5.19,5.33,5.25,16.9,217,952
2019-10-01,BX02,8789,98740,34.12806909,89.1,8.15,14.05,8.52,12.44,268,554
2019-10-01,BX03,17260,75998,11.31061378,80.1,3.58,11.83,24.01,27.9,310,494
2019-10-01,BX04,11669,47710,9.632198001,88.4,15.64,8.36,19.96,30.0,296,512
2019-10-01,BX05,23902,81041,9.013979207,98.8,12.88,7.57,26.48,10.95,192,717
2019-10-01,BX06,14380,61594,18.193092,100.0,5.73,5.08,13.75,21.2,116,521
2019-10-01,BX07,14684,46990,9.941084313,97.3,27.88,3.59,15.65,11.21,1393,689
2019-10-01,BX08,8425,52701,14.09185793,83.5,5.29,9.95,18.84,31.79,4199,335
2019-10-01,BX09,8840,43388,12.75620957,98.7,1.71,19.59,32.61,15.47,4118,247
2019-10-01,BX10,24359,57057,8.538471112,98.9,22.85,14.79,36.09,9.88,2700,617
2019-10-01,BX11,29630,74769,10.49602744,93.6,2.49,4.12,43.75,27.28,3827,1002
2019-10-01,BX12,25120,68909,13.62141637,98.9,5.81,7.06,39.34,21.96,1870,878
2019-10-01,BX13,8123,51359,8.49379957,100.0,25.05,7.49,13.61,7.44,1750,488
2019-10-01,BX14,17041,67328,12.73128045,90.0,3.52,8.41,47.17,9.79,2433,649
2019-10-01,BX15,30865,70760,9.262050662,99.0,3.81,8.83,51.53,8.31,420,821
2019-10-01,BX16,8692,40894,11.34219374,61.7,5.28,9.11,22.29,20.62,628,297
2019-10-01,BX17,25225,62364,10.64502348,100.0,7.51,6.86,42.64,18.29,431,529
2019-10-01,BX18,45188,69419,10.8376804,95.5,22.46,4.64,45.25,5.38,1111,726
2019-10-01,BK01,25037,99161,12.02831542,98.0,6.02,16.86,14.19,15.18,2577,1214
2019-10-01,BK02,12335,83500,15.16945584,99.1,20.68,3.54,10.44,7.65,1191,665
2019-10-01,BK03,19582,58286,13.24929028,100.0,1.93,6.63,43.21,18.58,1307,790
2019-10-01,BK04,15007,57894,15.79590465,98.3,2.66,6.89,27.05,27.85,863,662
2019-10-01,BK05,41789,72098,7.430192878,97.3,31.04,2.5,30.91,9.87,807,1065
2019-10-01,BK06,14574,59405,15.24727664,98.8,1.93,6.25,46.94,4.13,601,454
2019-10-01,BK07,49588,109428,8.108898312,99.4,13.24,7.07,42.47,7.9,1056,1195
2019-10-01,BK08,30562,64049,9.614369885,99.0,19.88,10.87,43.1,12.8,168,507
2019-10-01,BK09,29683,49511,8.558680931,97.9,4.51,4.51,55.94,10.36,348,899
2019-10-01,BK10,37463,42202,5.295981916,100.0,19.73,2.6,55.79,5.11,218,751
2019-10-01,BK11,39912,47578,9.692447337,100.0,19.93,4.95,54.85,10.78,448,454
2019-10-01,BK12,60180,87270,7.38966527,96.6,6.13,7.05,59.01,2.94,154,1186
2019-10-01,BK13,71717,66023,10.2225238,98.1,11.31,7.98,61.24,5.19,63,724
2019-10-01,BK14,21537,48645,5.248091187,93.8,18.39,5.12,41.66,4.15,120,274
2019-10-01,SI01,49828,75242,4.277249919,99.1,9.62,7.36,43.86,4.77,161,1022
2019-10-01,SI02,40687,54204,4.519223331,100.0,21.05,10.92,27.85,2.17,100,799
2019-10-01,SI03,52934,63798,4.012800033,100.0,17.96,4.6,40.9,1.3,92,734
2019-11-01,MN01,1734,56977,128.5473764,100.0,4.35,31.68,0.17,0.63,3295,653
2019-11-01,MN02,5346,72082,117.6586094,98.7,3.55,9.63,4.47,10.26,1271,891
2019-11-01,MN03,4703,93117,67.24231126,93.4,14.95,11.15,0.32,8.66,580,807
2019-11-01,MN04,3917,99445,113.0409087,100.0,2.81,11.75,0.88,7.68,964,962
2019-11-01,MN05,3177,94808,515.3087207,100.0,1.59,6.49,0.09,0.67,270,1825
2019-11-01,MN06,3108,112039,201.4730135,97.3,3.29,16.3,1.78,4.6,2028,799
2019-11-01,MN07,4760,136180,82.02764014,100.0,19.14,10.24,2.16,10.88,1143,787
2019-11-01,MN08,6024,160311,193.9195031,98.4,2.42,13.79,5.67,9.17,965,1025
2019-11-01,MN09,2626,48388,27.12953415,97.3,15.52,23.27,2.43,10.64,205,320
2019-11-01,MN10,4647,64851,31.78297071,91.9,6.3,14.53,4.14,20.61,952,382
2019-11-01,MN11,3268,65056,18.85291923,96.5,42.54,10.63,0.36,5.08,328,433
2019-11-01,MN12,2920,77170,16.47878398,92.1,41.45,9.19,0.5,9.47,267,648
2019-11-01,QN01,4365,45849,7.150610745,86.0,6.48,10.61,5.77,7.42,87,422
2019-11-01,QN02,3276,22709,5.543931307,81.3,2.67,5.76,4.16,6.01,376,301
2019-11-01,QN03,3686,37290,8.442691544,83.7,20.85,12.42,10.23,12.41,618,268
2019-11-01,QN04,3353,55857,19.17768728,89.2,15.89,12.24,4.44,12.29,21,533
2019-11-01,QN05,3494,53732,10.45712312,89.1,6.7,15.95,11.95,16.63,259,551
2019-11-01,QN06,4397,37045,9.627293144,77.6,24.81,18.5,8.14,12.64,142,382
2019-11-01,QN07,4118,55718,10.08681331,83.0,7.31,21.5,9.48,14.65,239,451
2019-11-01,QN08,5510,47104,6.542704524,100.0,8.55,18.36,26.62,4.32,124,278
2019-11-01,QN09,13695,68467,6.13739413,87.9,12.89,6.34,21.49,13.91,28,536
2019-11-01,QN10,20523,52215,4.757254208,100.0,19.86,11.12,33.07,6.72,327,506
2019-11-01,QN11,15349,55103,6.638716502,100.0,0.71,17.12,39.36,8.51,173,571
2019-11-01,QN12,24895,58098,5.226247706,76.9,21.02,6.2,36.12,11.4,509,576
2019-11-01,BX01,16850,103135,14.10659809,86.4,5.19,5.33,5.25,16.9,217,948
2019-11-01,BX02,8789,98740,34.12806909,89.1,8.15,14.05,8.52,12.44,268,551
2019-11-01,BX03,17260,75998,11.31061378,80.1,3.58,11.83,24.01,27.9,310,492
2019-11-01,BX04,11669,47710,9.632198001,88.4,15.64,8.36,19.96,30.0,296,510
2019-11-01,BX05,23902,81041,9.013979207,98.8,12.88,7.57,26.48,10.95,192,716
2019-11-01,BX06,14380,61594,18.193092,100.0,5.73,5.08,13.75,21.2,116,519
2019-11-01,BX07,14684,46990,9.941084313,97.3,27.88,3.59,15.65,11.21,1393,691
2019-11-01,BX08,8425,52701,14.09185793,83.5,5.29,9.95,18.84,31.79,4199,335
2019-11-01,BX09,8840,43388,12.75620957,98.7,1.71,19.59,32.61,15.47,4118,245
2019-11-01,BX10,24359,57057,8.538471112,98.9,22.85,14.79,36.09,9.88,2700,612
2019-11-01,BX11,29630,74769,10.49602744,93.6,2.49,4.12,43.75,27.28,3827,1002
2019-11-01,BX12,25120,68909,13.62141637,98.9,5.81,7.06,39.34,21.96,1870,877
2019-11-01,BX13,8123,51359,8.49379957,100.0,25.05,7.49,13.61,7.44,1750,487
2019-11-01,BX14,17041,67328,12.73128045,90.0,3.52,8.41,47.17,9.79,2433,649
2019-11-01,BX15,30865,70760,9.262050662,99.0,3.81,8.83,51.53,8.31,420,820
2019-11-01,BX16,8692,40894,11.34219374,61.7,5.28,9.11,22.29,20.62,628,294
2019-11-01,BX17,25225,62364,10.64502348,100.0,7.51,6.86,42.64,18.29,431,530
2019-11-01,BX18,45188,69419,10.8376804,95.5,22.46,4.64,45.25,5.38,1111,724
2019-11-01,BK01,25037,99161,12.02831542,98.0,6.02,16.86,14.19,15.18,2577,1209
2019-11-01,BK02,12335,83500,15.16945584,99.1,20.68,3.54,10.44,7.65,1191,667
2019-11-01,BK03,19582,58286,13.24929028,100.0,1.93,6.63,43.21,18.58,1307,793
2019-11-01,BK04,15007,57894,15.79590465,98.3,2.66,6.89,27.05,27.85,863,663
2019-11-01,BK05,41789,72098,7.430192878,97.3,31.04,2.5,30.91,9.87,807,1062
2019-11-01,BK06,14574,59405,15.24727664,98.8,1.93,6.25,46.94,4.13,601,454
2019-11-01,BK07,49588,109428,8.108898312,99.4,13.24,7.07,42.47,7.9,1056,1198
2019-11-01,BK08,30562,64049,9.614369885,99.0,19.88,10.87,43.1,12.8,168,510
2019-11-01,BK09,29683,49511,8.558680931,97.9,4.51,4.51,55.94,10.36,348,893
2019-11-01,BK10,37463,42202,5.295981916,100.0,19.73,2.6,55.79,5.11,218,753
2019-11-01,BK11,39912,47578,9.692447337,100.0,19.93,4.95,54.85,10.78,448,453
2019-11-01,BK12,60180,87270,7.38966527,96.6,6.13,7.05,59.01,2.94,154,1187
2019-11-01,BK13,71717,66023,10.2225238,98.1,11.31,7.98,61.24,5.19,63,725
2019-11-01,BK14,21537,48645,5.248091187,93.8,18.39,5.12,41.66,4.15,120,270
2019-11-01,SI01,49828,75242,4.277249919,99.1,9.62,7.36,43.86,4.77,161,1019
2019-11-01,SI02,40687,54204,4.519223331,100.0,21.05,10.92,27.85,2.17,100,789
2019-11-01,SI03,52934,63798,4.012800033,100.0,17.96,4.6,40.9,1.3,92,731
2019-12-01,MN01,1734,56977,128.5473764,100.0,4.35,31.68,0.17,0.63,3295,628
2019-12-01,MN02,5346,72082,117.6586094,98.7,3.55,9.63,4.47,10.26,1271,839
2019-12-01,MN03,4703,93117,67.24231126,93.4,14.95,11.15,0.32,8.66,580,756
2019-12-01,MN04,3917,99445,113.0409087,100.0,2.81,11.75,0.88,7.68,964,917
2019-12-01,MN05,3177,94808,515.3087207,100.0,1.59,6.49,0.09,0.67,270,1779
2019-12-01,MN06,3108,112039,201.4730135,97.3,3.29,16.3,1.78,4.6,2028,745
2019-12-01,MN07,4760,136180,82.02764014,100.0,19.14,10.24,2.16,10.88,1143,730
2019-12-01,MN08,6024,160311,193.9195031,98.4,2.42,13.79,5.67,9.17,965,949
2019-12-01,MN09,2626,48388,27.12953415,97.3,15.52,23.27,2.43,10.64,205,289
2019-12-01,MN10,4647,64851,31.78297071,91.9,6.3,14.53,4.14,20.61,952,346
2019-12-01,MN11,3268,65056,18.85291923,96.5,42.54,10.63,0.36,5.08,328,404
2019-12-01,MN12,2920,77170,16.47878398,92.1,41.45,9.19,0.5,9.47,267,600
2019-12-01,QN01,4365,45849,7.150610745,86.0,6.48,10.61,5.77,7.42,87,377
2019-12-01,QN02,3276,22709,5.543931307,81.3,2.67,5.76,4.16,6.01,376,283
2019-12-01,QN03,3686,37290,8.442691544,83.7,20.85,12.42,10.23,12.41,618,244
2019-12-01,QN04,3353,55857,19.17768728,89.2,15.89,12.24,4.44,12.29,21,496
2019-12-01,QN05,3494,53732,10.45712312,89.1,6.7,15.95,11.95,16.63,259,523
2019-12-01,QN06,4397,37045,9.627293144,77.6,24.81,18.5,8.14,12.64,142,360
2019-12-01,QN07,4118,55718,10.08681331,83.0,7.31,21.5,9.48,14.65,239,427
2019-12-01,QN08,5510,47104,6.542704524,100.0,8.55,18.36,26.62,4.32,124,259
2019-12-01,QN09,13695,68467,6.13739413,87.9,12.89,6.34,21.49,13.91,28,501
2019-12-01,QN10,20523,52215,4.757254208,100.0,19.86,11.12,33.07,6.72,327,491
2019-12-01,QN11,15349,55103,6.638716502,100.0,0.71,17.12,39.36,8.51,173,554
2019-12-01,QN12,24895,58098,5.226247706,76.9,21.02,6.2,36.12,11.4,509,557
2019-12-01,BX01,16850,103135,14.10659809,86.4,5.19,5.33,5.25,16.9,217,897
2019-12-01,BX02,8789,98740,34.12806909,89.1,8.15,14.05,8.52,12.44,268,525
2019-12-01,BX03,17260,75998,11.31061378,80.1,3.58,11.83,24.01,27.9,310,448
2019-12-01,BX04,11669,47710,9.632198001,88.4,15.64,8.36,19.96,30.0,296,475
2019-12-01,BX05,23902,81041,9.013979207,98.8,12.88,7.57,26.48,10.95,192,669
2019-12-01,BX06,14380,61594,18.193092,100.0,5.73,5.08,13.75,21.2,116,493
2019-12-01,BX07,14684,46990,9.941084313,97.3,27.88,3.59,15.65,11.21,1393,661
2019-12-01,BX08,8425,52701,14.09185793,83.5,5.29,9.95,18.84,31.79,4199,299
2019-12-01,BX09,8840,43388,12.75620957,98.7,1.71,19.59,32.61,15.47,4118,230
2019-12-01,BX10,24359,57057,8.538471112,98.9,22.85,14.79,36.09,9.88,2700,578
2019-12-01,BX11,29630,74769,10.49602744,93.6,2.49,4.12,43.75,27.28,3827,964
2019-12-01,BX12,25120,68909,13.62141637,98.9,5.81,7.06,39.34,21.96,1870,857
2019-12-01,BX13,8123,51359,8.49379957,100.0,25.05,7.49,13.61,7.44,1750,480
2019-12-01,BX14,17041,67328,12.73128045,90.0,3.52,8.41,47.17,9.79,2433,624
2019-12-01,BX15,30865,70760,9.262050662,99.0,3.81,8.83,51.53,8.31,420,804
2019-12-01,BX16,8692,40894,11.34219374,61.7,5.28,9.11,22.29,20.62,628,267
2019-12-01,BX17,25225,62364,10.64502348,100.0,7.51,6.86,42.64,18.29,431,498
2019-12-01,BX18,45188,69419,10.8376804,95.5,22.46,4.64,45.25,5.38,1111,693
2019-12-01,BK01,25037,99161,12.02831542,98.0,6.02,16.86,14.19,15.18,2577,1150
2019-12-01,BK02,12335,83500,15.16945584,99.1,20.68,3.54,10.44,7.65,1191,626
2019-12-01,BK03,19582,58286,13.24929028,100.0,1.93,6.63,43.21,18.58,1307,772
2019-12-01,BK04,15007,57894,15.79590465,98.3,2.66,6.89,27.05,27.85,863,640
2019-12-01,BK05,41789,72098,7.430192878,97.3,31.04,2.5,30.91,9.87,807,1027
2019-12-01,BK06,14574,59405,15.24727664,98.8,1.93,6.25,46.94,4.13,601,431
2019-12-01,BK07,49588,109428,8.108898312,99.4,13.24,7.07,42.47,7.9,1056,1185
2019-12-01,BK08,30562,64049,9.614369885,99.0,19.88,10.87,43.1,12.8,168,496
2019-12-01,BK09,29683,49511,8.558680931,97.9,4.51,4.51,55.94,10.36,348,857
2019-12-01,BK10,37463,42202,5.295981916,100.0,19.73,2.6,55.79,5.11,218,738
2019-12-01,BK11,39912,47578,9.692447337,100.0,19.93,4.95,54.85,10.78,448,437
2019-12-01,BK12,60180,87270,7.38966527,96.6,6.13,7.05,59.01,2.94,154,1137
2019-12-01,BK13,71717,66023,10.2225238,98.1,11.31,7.98,61.24,5.19,63,709
