,CD,Year,Month,dirty_level,Count311,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,fs_openhours,fs_open,trs_permits,paper_baskets,mgp_baskets,total_number_of_households,hh_compost_num,hh_compost_percent,shape_area,wfr_avg_recycling,wfr_avg_refuse,wfr_avg_bulk,bigbelly,seasonal_wire_litter_basket,highend_basket,publicspacereceptacle,wire_basket,total_litter_baskets,pct_bach_deg,over65_rate,under18_rate,pct_white_nh,poverty_rate,pct_hh_rent_burd,mean_commute,unemployment,crime_per_1000,pop_density,numbldgs,unitstotal,asland_sqft,pct_clean_strts,pct_lot_area_open_space,pct_lot_area_public_facility_institution,pct_lot_area_res_1_2_family_bldg,pct_lot_area_res_multifamily_walkup,restaurant,business
2947,QN08,2021,8,2,38,4110.8,439.1,396.7,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.0020538045544518,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0,38.3,14.7,20.8,27.8,18.9,48.5,44.3,5.2,6.7,20295.710065965923,30217,64207,9.085781331,99.0,19.88,10.87,43.1,12.8,168,440
2948,QN08,2021,9,2,43,4241.4,487.3,430.6,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.0020538045544518,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0,38.3,14.7,20.8,27.8,18.9,48.5,44.3,5.2,6.7,20295.710065965923,30202,64187,9.081184782,99.0,19.88,10.87,43.1,12.8,168,446
2949,QN08,2021,10,1,27,4143.6,446.8,393.4,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.0020538045544518,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0,38.3,14.7,20.8,27.8,18.9,48.5,44.3,5.2,6.7,20295.710065965923,30202,64187,9.081184782,99.0,19.88,10.87,43.1,12.8,168,449
2950,QN09,2016,11,3,65,4072.0,453.9,463.3,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,1031
2951,QN09,2016,12,3,73,3945.6,553.5,524.5,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,968
2952,QN09,2017,1,3,72,3673.8,477.2,503.4,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,974
2953,QN09,2017,2,3,100,3193.5,361.0,412.7,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,888
2954,QN09,2017,3,3,86,3590.7,388.1,457.0,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,887
2955,QN09,2017,4,3,113,3940.7,410.9,505.4,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,900
2956,QN09,2017,5,3,109,4467.7,464.8,538.8,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,922
2957,QN09,2017,6,3,64,4565.0,466.6,550.0,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,934
2958,QN09,2017,7,3,92,4338.3,450.9,541.7,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,928
2959,QN09,2017,8,3,88,4411.4,420.6,556.2,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,937
2960,QN09,2017,9,3,102,4140.3,405.4,503.4,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,953
2961,QN09,2017,10,3,82,4044.4,402.2,499.4,14.6,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,959
2962,QN09,2017,11,3,61,3817.3,444.5,486.0,348.9,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,972
2963,QN09,2017,12,3,61,3490.4,491.2,507.6,274.4,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,865
2964,QN09,2018,1,3,80,3522.2,467.4,523.5,185.1,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,880
2965,QN09,2018,2,3,90,3147.3,390.6,436.7,150.7,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,895
2966,QN09,2018,3,3,77,3522.8,431.6,477.9,180.4,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,895
2967,QN09,2018,4,3,85,3633.5,418.1,473.4,182.1,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,914
2968,QN09,2018,5,3,77,4334.9,434.7,533.7,222.4,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,930
2969,QN09,2018,6,3,96,4230.4,480.4,565.2,200.9,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,935
2970,QN09,2018,7,3,119,4171.6,453.0,530.7,186.9,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,962
2971,QN09,2018,8,3,116,4225.4,451.3,539.1,190.3,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,978
2972,QN09,2018,9,3,103,3875.2,435.7,518.0,195.5,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,987
2973,QN09,2018,10,2,50,4116.9,450.8,526.5,212.9,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,993
2974,QN09,2018,11,2,46,3952.1,442.9,510.6,384.7,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29726,49766,7.044310148,97.9,4.51,4.51,55.94,10.36,348,1004
2975,QN09,2018,12,3,58,3666.1,487.0,494.5,211.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29688,49716,8.756747973,97.9,4.51,4.51,55.94,10.36,348,935
2976,QN09,2019,1,3,64,3614.0,473.5,543.9,186.8,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29688,49716,8.756747973,97.9,4.51,4.51,55.94,10.36,348,944
2977,QN09,2019,2,2,45,3125.6,370.0,424.3,120.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29688,49716,8.756747973,97.9,4.51,4.51,55.94,10.36,348,874
2978,QN09,2019,3,3,84,3433.4,399.5,473.4,147.7,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29688,49716,8.756747973,97.9,4.51,4.51,55.94,10.36,348,873
2979,QN09,2019,4,3,63,3912.5,425.6,521.2,181.4,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29688,49716,8.756747973,97.9,4.51,4.51,55.94,10.36,348,882
2980,QN09,2019,5,3,73,4271.8,435.0,532.2,203.3,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29688,49716,8.756747973,97.9,4.51,4.51,55.94,10.36,348,893
2981,QN09,2019,6,3,71,4128.9,498.0,569.0,196.9,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29688,49716,8.756747973,97.9,4.51,4.51,55.94,10.36,348,907
2982,QN09,2019,8,3,65,4037.3,440.0,559.4,174.7,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29708,49733,8.480158965,97.9,4.51,4.51,55.94,10.36,348,883
2983,QN09,2019,9,3,57,3718.2,427.9,510.2,152.3,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29708,49733,8.480158965,97.9,4.51,4.51,55.94,10.36,348,889
2984,QN09,2019,10,1,29,3996.1,455.6,543.3,201.1,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29683,49511,8.558680931,97.9,4.51,4.51,55.94,10.36,348,899
2985,QN09,2019,11,3,81,3659.9,397.8,480.3,270.6,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29683,49511,8.558680931,97.9,4.51,4.51,55.94,10.36,348,893
2986,QN09,2019,12,2,33,3854.8,535.6,550.9,193.2,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29683,49511,8.558680931,97.9,4.51,4.51,55.94,10.36,348,857
2987,QN09,2020,1,2,35,3634.3,463.6,552.2,164.1,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29683,49509,8.558782544,97.9,4.51,4.51,55.94,10.36,348,866
2988,QN09,2020,2,2,42,3267.8,367.3,467.4,122.5,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29683,49509,8.558782544,97.9,4.51,4.51,55.94,10.36,348,874
2989,QN09,2020,3,2,33,3613.2,423.5,556.6,158.2,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29346,49508,8.557962746,97.9,4.51,4.51,55.94,10.36,348,844
2990,QN09,2020,4,2,31,3676.6,391.8,621.0,153.9,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29346,49508,8.557962746,97.9,4.51,4.51,55.94,10.36,348,842
2991,QN09,2020,5,2,42,4571.6,436.0,679.9,11.4,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29346,49508,8.557962746,97.9,4.51,4.51,55.94,10.36,348,842
2992,QN09,2020,6,2,52,4845.7,530.7,779.0,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29338,49512,8.557115753,97.9,4.51,4.51,55.94,10.36,348,824
2993,QN09,2020,7,3,59,4904.7,517.0,770.5,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29338,49512,8.557115753,97.9,4.51,4.51,55.94,10.36,348,827
2994,QN09,2020,8,3,76,4861.2,449.0,749.1,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29338,49512,8.557115753,97.9,4.51,4.51,55.94,10.36,348,833
2995,QN09,2020,9,2,47,4600.2,428.0,748.1,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29332,49513,8.556844417,97.9,4.51,4.51,55.94,10.36,348,836
2996,QN09,2020,10,2,40,4502.7,426.2,711.4,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29331,49539,8.555145236,97.9,4.51,4.51,55.94,10.36,348,837
2997,QN09,2020,11,2,42,4449.3,400.2,616.7,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29327,49539,8.579891997,97.9,4.51,4.51,55.94,10.36,348,840
2998,QN09,2020,12,2,45,4198.8,523.5,691.6,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29327,49539,8.579891997,97.9,4.51,4.51,55.94,10.36,348,816
2999,QN09,2021,1,3,55,3794.8,445.9,625.0,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29322,49548,8.582045908,97.9,4.51,4.51,55.94,10.36,348,821
3000,QN09,2021,2,1,30,3189.2,345.9,493.1,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29322,49548,8.582045908,97.9,4.51,4.51,55.94,10.36,348,716
3001,QN09,2021,3,3,121,4345.3,450.3,638.9,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29322,49548,8.582045908,97.9,4.51,4.51,55.94,10.36,348,704
3002,QN09,2021,4,3,66,3918.2,388.7,571.5,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29322,49548,8.582045908,97.9,4.51,4.51,55.94,10.36,348,708
3003,QN09,2021,5,3,81,4335.1,419.5,605.8,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29322,49548,8.582045908,97.9,4.51,4.51,55.94,10.36,348,720
3004,QN09,2021,6,3,84,4777.7,486.3,648.8,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29323,49546,8.582045908,97.9,4.51,4.51,55.94,10.36,348,726
3005,QN09,2021,7,3,110,4564.9,481.9,617.1,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29323,49546,8.582045908,97.9,4.51,4.51,55.94,10.36,348,710
3006,QN09,2021,8,3,83,4420.7,462.2,572.3,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29323,49546,8.582045908,97.9,4.51,4.51,55.94,10.36,348,731
3007,QN09,2021,9,2,50,4528.1,465.2,575.7,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29322,49607,8.539914096,97.9,4.51,4.51,55.94,10.36,348,735
3008,QN09,2021,10,3,79,4325.8,427.2,523.7,0.0,25.8,2.0,0.0,5.0,5.0,46403,0,0.0,0.001063572084198,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0,26.5,11.9,22.0,17.3,19.6,47.8,46.4,4.3,4.4,37208.18565518737,29322,49607,8.539914096,97.9,4.51,4.51,55.94,10.36,348,745
3009,QN10,2016,11,3,56,3427.7,406.8,414.1,297.1,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.0016966226976192,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0,22.3,14.2,20.7,21.6,17.0,50.0,46.2,4.8,8.3,19827.29097624337,37478,42176,4.640498841,100.0,19.73,2.6,55.79,5.11,218,830
3010,QN10,2016,12,2,47,3303.6,510.4,470.8,161.0,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.0016966226976192,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0,22.3,14.2,20.7,21.6,17.0,50.0,46.2,4.8,8.3,19827.29097624337,37478,42176,4.640498841,100.0,19.73,2.6,55.79,5.11,218,784
3011,QN10,2017,1,1,30,3121.5,424.6,458.8,98.6,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.0016966226976192,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0,22.3,14.2,20.7,21.6,17.0,50.0,46.2,4.8,8.3,19827.29097624337,37478,42176,4.640498841,100.0,19.73,2.6,55.79,5.11,218,791
3012,QN10,2017,2,3,56,2641.4,316.6,370.9,70.6,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.0016966226976192,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0,22.3,14.2,20.7,21.6,17.0,50.0,46.2,4.8,8.3,19827.29097624337,37478,42176,4.640498841,100.0,19.73,2.6,55.79,5.11,218,732
3013,QN10,2017,3,3,73,2947.3,342.5,402.4,76.5,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.0016966226976192,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0,22.3,14.2,20.7,21.6,17.0,50.0,46.2,4.8,8.3,19827.29097624337,37478,42176,4.640498841,100.0,19.73,2.6,55.79,5.11,218,739
3014,QN10,2017,4,3,93,3382.6,378.6,463.2,128.2,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.0016966226976192,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0,22.3,14.2,20.7,21.6,17.0,50.0,46.2,4.8,8.3,19827.29097624337,37478,42176,4.640498841,100.0,19.73,2.6,55.79,5.11,218,752
3015,QN10,2017,5,3,81,3883.2,416.2,500.6,149.2,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.0016966226976192,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0,22.3,14.2,20.7,21.6,17.0,50.0,46.2,4.8,8.3,19827.29097624337,37478,42176,4.640498841,100.0,19.73,2.6,55.79,5.11,218,767
3016,QN10,2017,6,3,68,4025.9,426.2,526.1,130.8,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.0016966226976192,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0,22.3,14.2,20.7,21.6,17.0,50.0,46.2,4.8,8.3,19827.29097624337,37478,42176,4.640498841,100.0,19.73,2.6,55.79,5.11,218,779
3017,QN10,2017,7,3,75,3851.0,404.0,510.1,111.0,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.0016966226976192,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0,22.3,14.2,20.7,21.6,17.0,50.0,46.2,4.8,8.3,19827.29097624337,37478,42176,4.640498841,100.0,19.73,2.6,55.79,5.11,218,760
3018,QN10,2017,8,3,96,3754.8,373.2,504.7,121.0,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.0016966226976192,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0,22.3,14.2,20.7,21.6,17.0,50.0,46.2,4.8,8.3,19827.29097624337,37478,42176,4.640498841,100.0,19.73,2.6,55.79,5.11,218,766
3019,QN10,2017,9,3,95,3506.7,356.0,462.8,100.1,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.0016966226976192,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0,22.3,14.2,20.7,21.6,17.0,50.0,46.2,4.8,8.3,19827.29097624337,37478,42176,4.640498841,100.0,19.73,2.6,55.79,5.11,218,777
