,cd,boro,date,year,month,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,fs_openhours,fs_open,trs_permits,paper_baskets,mgp_baskets,total_number_of_households,hh_compost_num,hh_compost_percent,shape_area,wfr_avg_recycling,wfr_avg_refuse,wfr_avg_bulk,bigbelly,seasonal_wire_litter_basket,highend_basket,publicspacereceptacle,wire_basket,total_litter_baskets
1465,BX07,BX,2018-12-01,2018,12,3739.2,316.4,430.0,0.0,391.29999999999995,4.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1466,BX07,BX,2019-01-01,2019,1,3665.2,313.0,493.5,0.0,391.29999999999995,4.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1467,BX07,BX,2019-02-01,2019,2,3288.1,238.9,383.9,0.0,391.29999999999995,4.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1468,BX07,BX,2019-03-01,2019,3,3632.0,270.2,422.1,0.0,391.29999999999995,4.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1469,BX07,BX,2019-04-01,2019,4,3786.6,267.2,450.4,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1470,BX07,BX,2019-05-01,2019,5,3829.8,285.2,456.6,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1471,BX07,BX,2019-06-01,2019,6,3667.6,283.8,452.1,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1472,BX07,BX,2019-07-01,2019,7,3991.4,313.5,478.7,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1473,BX07,BX,2019-08-01,2019,8,3812.8,274.6,472.2,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1474,BX07,BX,2019-09-01,2019,9,3548.4,244.7,438.5,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1475,BX07,BX,2019-10-01,2019,10,3711.5,284.0,482.3,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1476,BX07,BX,2019-11-01,2019,11,3460.4,246.6,413.1,0.0,391.29999999999995,4.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1477,BX07,BX,2019-12-01,2019,12,3573.7,336.6,482.6,0.0,391.29999999999995,4.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1478,BX07,BX,2020-01-01,2020,1,3568.5,308.9,512.6,0.0,391.29999999999995,4.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1479,BX07,BX,2020-02-01,2020,2,3240.4,250.2,420.8,0.0,391.29999999999995,4.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1480,BX07,BX,2020-03-01,2020,3,3584.9,282.7,456.5,0.0,391.29999999999995,4.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1481,BX07,BX,2020-04-01,2020,4,3550.1,281.2,499.9,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1482,BX07,BX,2020-05-01,2020,5,4027.1,342.8,527.2,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1483,BX07,BX,2020-06-01,2020,6,4286.6,427.7,607.1,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1484,BX07,BX,2020-07-01,2020,7,4304.2,435.2,626.2,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1485,BX07,BX,2020-08-01,2020,8,4052.6,389.3,600.6,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1486,BX07,BX,2020-09-01,2020,9,3946.7,412.8,618.8,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1487,BX07,BX,2020-10-01,2020,10,3923.0,393.4,623.1,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1488,BX07,BX,2020-11-01,2020,11,3863.3,328.0,504.2,0.0,391.29999999999995,4.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1489,BX07,BX,2020-12-01,2020,12,3950.0,427.3,589.9,0.0,391.29999999999995,4.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1490,BX07,BX,2021-01-01,2021,1,3636.4,358.5,552.0,0.0,391.29999999999995,4.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1491,BX07,BX,2021-02-01,2021,2,3300.6,294.4,429.7,0.0,391.29999999999995,4.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1492,BX07,BX,2021-03-01,2021,3,3978.8,375.5,593.2,0.0,391.29999999999995,4.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1493,BX07,BX,2021-04-01,2021,4,3383.1,346.8,525.7,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1494,BX07,BX,2021-05-01,2021,5,3661.0,348.6,523.1,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1495,BX07,BX,2021-06-01,2021,6,4055.1,386.8,597.4,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1496,BX07,BX,2021-07-01,2021,7,3946.8,371.4,575.5,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1497,BX07,BX,2021-08-01,2021,8,3817.6,349.2,559.7,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1498,BX07,BX,2021-09-01,2021,9,3770.5,351.3,559.4,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1499,BX07,BX,2021-10-01,2021,10,3808.4,327.5,546.8,0.0,408.49999999999994,5.0,0.0,0.0,0.0,53276,0,0.0,0.0005292878592436834,1.0,3.0,3.0,0.0,0.0,10.0,2.0,6.0,18.0
1500,BX08,BX,2016-11-01,2016,11,2408.1,355.6,346.8,40.6,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1501,BX08,BX,2016-12-01,2016,12,2421.2,422.9,361.0,44.3,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1502,BX08,BX,2017-01-01,2017,1,2352.5,373.0,371.5,16.9,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1503,BX08,BX,2017-02-01,2017,2,2078.0,292.1,300.2,14.6,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1504,BX08,BX,2017-03-01,2017,3,2284.7,328.0,327.9,16.8,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1505,BX08,BX,2017-04-01,2017,4,2310.7,319.2,324.1,26.5,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1506,BX08,BX,2017-05-01,2017,5,2611.8,338.8,356.1,25.8,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1507,BX08,BX,2017-06-01,2017,6,2469.7,356.0,348.0,31.8,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1508,BX08,BX,2017-07-01,2017,7,2388.8,319.6,337.7,26.7,43.0,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1509,BX08,BX,2017-08-01,2017,8,2486.2,346.9,358.8,23.1,43.0,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1510,BX08,BX,2017-09-01,2017,9,2362.7,329.0,321.6,44.0,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1511,BX08,BX,2017-10-01,2017,10,2389.0,321.7,338.4,49.2,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1512,BX08,BX,2017-11-01,2017,11,2409.7,345.4,342.2,78.6,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1513,BX08,BX,2017-12-01,2017,12,2330.5,358.4,327.8,70.8,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1514,BX08,BX,2018-01-01,2018,1,2366.3,371.3,400.6,31.3,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1515,BX08,BX,2018-02-01,2018,2,2077.4,295.9,307.2,30.1,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1516,BX08,BX,2018-03-01,2018,3,2292.4,326.0,341.3,41.1,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1517,BX08,BX,2018-04-01,2018,4,2221.6,301.9,326.0,59.1,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1518,BX08,BX,2018-05-01,2018,5,2511.4,340.3,368.1,69.7,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1519,BX08,BX,2018-06-01,2018,6,2407.4,339.6,354.3,72.5,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1520,BX08,BX,2018-07-01,2018,7,2436.9,332.5,370.9,54.4,43.0,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1521,BX08,BX,2018-08-01,2018,8,2436.7,337.2,359.8,61.5,43.0,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1522,BX08,BX,2018-09-01,2018,9,2250.1,329.3,337.3,53.4,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1523,BX08,BX,2018-10-01,2018,10,2448.6,345.7,374.1,55.9,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1524,BX08,BX,2018-11-01,2018,11,2417.8,360.4,362.4,105.4,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1525,BX08,BX,2018-12-01,2018,12,2347.8,336.1,334.9,84.5,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1526,BX08,BX,2019-01-01,2019,1,2321.9,393.9,432.7,42.2,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1527,BX08,BX,2019-02-01,2019,2,2031.4,275.6,321.5,32.2,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1528,BX08,BX,2019-03-01,2019,3,2181.2,300.2,334.1,43.0,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1529,BX08,BX,2019-04-01,2019,4,2349.8,323.3,367.4,76.4,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1530,BX08,BX,2019-05-01,2019,5,2419.5,324.3,352.3,74.9,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1531,BX08,BX,2019-06-01,2019,6,2285.3,327.6,359.8,68.6,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1532,BX08,BX,2019-07-01,2019,7,2422.1,352.5,394.7,58.5,43.0,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1533,BX08,BX,2019-08-01,2019,8,2286.6,311.1,356.8,64.4,43.0,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1534,BX08,BX,2019-09-01,2019,9,2188.0,306.2,340.0,49.2,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1535,BX08,BX,2019-10-01,2019,10,2380.2,352.9,389.8,62.7,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1536,BX08,BX,2019-11-01,2019,11,2260.4,316.3,337.7,99.4,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1537,BX08,BX,2019-12-01,2019,12,2355.4,403.2,417.3,74.1,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1538,BX08,BX,2020-01-01,2020,1,2250.0,346.8,406.0,60.4,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1539,BX08,BX,2020-02-01,2020,2,1999.5,286.4,329.9,42.5,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1540,BX08,BX,2020-03-01,2020,3,2197.2,322.3,399.1,56.7,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1541,BX08,BX,2020-04-01,2020,4,2177.5,326.8,419.6,63.4,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1542,BX08,BX,2020-05-01,2020,5,2477.3,341.8,420.7,6.0,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1543,BX08,BX,2020-06-01,2020,6,2686.7,412.5,487.6,0.0,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1544,BX08,BX,2020-07-01,2020,7,2663.6,377.2,443.8,0.0,43.0,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1545,BX08,BX,2020-08-01,2020,8,2639.6,351.9,419.7,0.0,43.0,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1546,BX08,BX,2020-09-01,2020,9,2610.6,384.0,440.9,0.0,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1547,BX08,BX,2020-10-01,2020,10,2557.6,370.7,411.1,0.0,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1548,BX08,BX,2020-11-01,2020,11,2578.3,339.3,382.4,0.0,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1549,BX08,BX,2020-12-01,2020,12,2536.3,426.9,473.1,0.0,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1550,BX08,BX,2021-01-01,2021,1,2302.2,350.0,410.6,0.0,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1551,BX08,BX,2021-02-01,2021,2,2027.3,299.2,360.3,0.0,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1552,BX08,BX,2021-03-01,2021,3,2507.8,362.3,425.6,0.0,55.9,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1553,BX08,BX,2021-04-01,2021,4,2176.4,288.9,338.7,0.0,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1554,BX08,BX,2021-05-01,2021,5,2389.5,313.9,379.5,0.0,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1555,BX08,BX,2021-06-01,2021,6,2682.3,371.8,421.5,0.0,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1556,BX08,BX,2021-07-01,2021,7,2536.2,338.1,375.3,0.0,43.0,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1557,BX08,BX,2021-08-01,2021,8,2411.5,324.0,388.5,0.0,43.0,4.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1558,BX08,BX,2021-09-01,2021,9,2507.5,342.6,365.0,0.0,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1559,BX08,BX,2021-10-01,2021,10,2502.3,319.4,357.6,0.0,60.2,5.0,0.0,48.0,48.0,45571,8527,0.18711461236312568,0.0009179243666549647,1.0,2.396693995803164,2.396693995803164,0.0,0.0,0.0,2.0,14.0,16.0
1560,BX09,BX,2016-11-01,2016,11,3885.3,184.7,276.2,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
1561,BX09,BX,2016-12-01,2016,12,3927.4,274.6,357.6,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
1562,BX09,BX,2017-01-01,2017,1,3767.8,210.8,310.5,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
1563,BX09,BX,2017-02-01,2017,2,3346.9,168.4,273.5,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
1564,BX09,BX,2017-03-01,2017,3,3768.3,193.0,303.2,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
1565,BX09,BX,2017-04-01,2017,4,3886.0,205.5,319.2,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
1566,BX09,BX,2017-05-01,2017,5,4305.5,209.6,322.7,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
1567,BX09,BX,2017-06-01,2017,6,4050.6,232.6,357.5,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
1568,BX09,BX,2017-07-01,2017,7,3998.6,215.4,349.8,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
1569,BX09,BX,2017-08-01,2017,8,4003.6,215.7,335.8,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
1570,BX09,BX,2017-09-01,2017,9,3820.2,199.4,321.2,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
1571,BX09,BX,2017-10-01,2017,10,3801.9,191.3,300.1,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
1572,BX09,BX,2017-11-01,2017,11,3991.1,209.0,319.9,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
1573,BX09,BX,2017-12-01,2017,12,3737.5,232.4,321.9,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
1574,BX09,BX,2018-01-01,2018,1,3733.9,221.6,316.9,0.0,25.799999999999997,2.0,1.0,3.0,3.0,66237,0,0.0,0.0010308124256287092,1.0,2.4587069626027858,2.4587069626027858,0.0,0.0,1.0,3.0,3.0,7.0
